Code,Amount,Units,Time,Province,CustomerId,Supermarket No,Basket,Day,Voucher
I0014,15.881227918421716,3.283346555279899,2024-06-27,P1,C281,S008,B384,Thursday,N
I0003,28.64067558693357,4.677252887264968,2024-04-08,P1,C283,S002,B353,Monday,N
I0020,52.22836951742487,3.68368209094913,2024-08-01,P1,C808,S006,B298,Thursday,N
I0022,75.80416570672658,4.473676391152628,2024-06-07,P1,C240,S002,B19,Friday,N
I0000,98.26487876827994,5.575970152714443,2024-07-16,P1,C311,S009,B87,Tuesday,N
I0017,25.272017928705427,5.255143499360809,2024-10-06,P1,C854,S007,B364,Sunday,N
I0004,25.10695791621249,5.244513276012612,2024-04-26,P1,C971,S006,B43,Friday,N
I0004,21.934049285413643,4.046963406904206,2024-02-01,P1,C623,S007,B261,Thursday,N
I0014,100.05331196587755,7.63518045002776,2024-02-06,P1,C386,S005,B82,Tuesday,N
I0012,0.0,0.0,2024-02-01,P1,C647,S003,B155,Thursday,N
I0011,53.41719829547769,6.151435337473816,2024-05-27,P1,C758,S008,B150,Monday,N
I0040,35.54765003261298,2.333013415552657,2024-03-20,P1,C564,S005,B67,Wednesday,N
I0005,0.0,0.0,2024-11-07,P1,C847,S001,B363,Thursday,N
I0001,25.889884368779036,3.601432864679968,2024-10-02,P1,C480,S003,B106,Wednesday,N
I0045,12.792979098727058,5.59984425437734,2024-12-08,P1,C983,S005,B287,Sunday,N
I0019,98.7493942684156,5.213492906509208,2024-07-26,P1,C426,S000,B38,Friday,N
I0017,45.40692712491826,10.527732430235126,2024-01-07,P1,C6,S009,B24,Sunday,N
I0039,88.03609417252575,6.355176390879064,2024-02-11,P1,C977,S001,B150,Sunday,N
I0018,88.81391845044516,4.447429310241571,2024-07-20,P1,C425,S001,B202,Saturday,N
I0005,41.77312349814272,4.872066738673929,2024-12-01,P1,C850,S004,B393,Sunday,N
I0020,30.539895047472186,2.827645787455977,2024-01-04,P1,C662,S005,B342,Thursday,N
I0038,66.60718905863938,4.754202957694322,2024-01-27,P1,C566,S006,B203,Saturday,N
I0024,80.44733192611484,4.106715136978994,2024-05-08,P1,C73,S002,B384,Wednesday,N
I0034,33.93325664524835,3.305134329840979,2024-06-01,P1,C468,S008,B32,Saturday,N
I0011,84.24953341373859,4.854863935249914,2024-10-18,P1,C652,S001,B117,Friday,N
I0014,43.35714807556722,2.877194246682792,2024-08-28,P1,C973,S008,B187,Wednesday,N
I0034,73.86828403368605,4.370846215154471,2024-06-21,P1,C565,S000,B73,Friday,N
I0048,77.35284694549377,5.892095390631972,2024-06-13,P1,C160,S006,B203,Thursday,N
I0001,47.92279611023333,10.23754149611564,2024-09-26,P1,C422,S001,B112,Thursday,N
I0000,58.14619229498084,4.1125728564836646,2024-09-20,P1,C837,S009,B244,Friday,N
I0046,11.584687163333864,5.658223822245719,2024-08-28,P1,C848,S007,B45,Wednesday,N
I0012,7.656049121907879,0.8182865586189882,2024-10-31,P1,C385,S000,B93,Thursday,N
I0008,11.591873431326531,4.782792399508299,2024-11-27,P1,C769,S001,B236,Wednesday,N
I0012,68.37369338805492,5.864152759369884,2024-02-22,P1,C534,S006,B32,Thursday,N
I0001,120.72867588891852,7.556678124696548,2024-05-06,P1,C776,S001,B84,Monday,N
I0011,42.82729753742568,5.268021148936558,2024-04-22,P1,C293,S004,B200,Monday,N
I0037,48.54223019363969,4.238136002628117,2024-11-21,P1,C944,S004,B94,Thursday,N
I0035,14.078888996967882,2.046612398351142,2024-06-12,P1,C165,S008,B243,Wednesday,N
I0009,18.03971026413074,5.181399647438925,2024-11-07,P1,C339,S006,B124,Thursday,N
I0018,29.264875792109216,5.138433704387043,2024-01-17,P1,C613,S008,B14,Wednesday,N
I0045,10.885427497759864,3.063706647475484,2024-04-06,P1,C956,S008,B306,Saturday,N
I0007,15.885194690880173,4.7500409037014615,2024-09-18,P1,C383,S007,B147,Wednesday,N
I0003,36.514260785168695,4.255559543177958,2024-05-08,P1,C428,S003,B251,Wednesday,N
I0038,63.77605397766727,4.578272481413004,2024-10-21,P1,C174,S005,B368,Monday,N
I0034,11.295448246978667,2.174536414749619,2024-04-02,P1,C487,S003,B274,Tuesday,N
I0009,26.489925703851227,1.7496541570315882,2024-04-03,P1,C569,S006,B127,Wednesday,N
I0029,0.0,0.0,2024-01-25,P1,C511,S000,B253,Thursday,N
I0038,177.83257163496617,9.147494182504149,2024-07-13,P1,C571,S001,B69,Saturday,N
I0022,54.40865235085469,5.450801826869537,2024-04-24,P1,C545,S006,B385,Wednesday,N
I0046,43.98806013207373,7.102867413073994,2024-07-29,P1,C675,S005,B52,Monday,N
I0027,60.88276842645483,4.307684242528728,2024-01-21,P1,C686,S008,B56,Sunday,N
I0004,115.73205737771478,7.743403207831915,2024-11-12,P1,C843,S001,B82,Tuesday,N
I0033,81.10751543371028,7.887869400324698,2024-12-28,P1,C608,S008,B99,Saturday,N
I0007,140.59147309837405,9.531314470556213,2024-06-25,P1,C21,S004,B10,Tuesday,N
I0012,49.491154545017466,5.981563134388402,2024-04-22,P1,C797,S007,B378,Monday,N
I0005,52.64234395311481,5.732951978716115,2024-02-22,P1,C538,S005,B247,Thursday,N
I0039,70.91609044880624,6.715330768095326,2024-08-25,P1,C131,S000,B94,Sunday,N
I0032,72.22658888050962,7.293859145019795,2024-04-22,P1,C91,S001,B256,Monday,N
I0020,49.54135885449645,3.584819745799418,2024-10-05,P1,C895,S005,B187,Saturday,N
I0042,92.6889204105872,5.550738993400547,2024-11-13,P1,C504,S003,B176,Wednesday,N
I0003,0.0,0.0,2024-08-21,P1,C223,S005,B279,Wednesday,N
I0012,110.87758534220764,7.496670702190978,2024-07-27,P1,C424,S001,B162,Saturday,N
I0036,194.2698079997635,10.367942964252991,2024-05-10,P1,C372,S003,B375,Friday,N
I0021,12.38430234764216,4.771431647250185,2024-12-29,P1,C564,S000,B127,Sunday,N
I0000,82.84308585450204,5.060038473241511,2024-09-15,P1,C697,S005,B21,Sunday,N
I0021,64.15969655247814,7.697436644502538,2024-12-24,P1,C431,S007,B219,Tuesday,N
I0043,39.27469975545007,3.5456127856200936,2024-09-01,P1,C605,S004,B399,Sunday,N
I0012,63.607690905768585,6.840227230457688,2024-06-21,P1,C68,S008,B298,Friday,N
I0005,81.52901671365383,5.47393524082447,2024-03-08,P1,C544,S001,B269,Friday,N
I0043,20.68124243688606,3.127671797393914,2024-08-15,P1,C9,S006,B119,Thursday,N
I0019,44.7738858348102,2.548074550035777,2024-05-25,P1,C257,S002,B382,Saturday,N
I0020,46.05081491320675,3.5993814876991523,2024-11-10,P1,C273,S006,B215,Sunday,N
I0034,23.14208800162906,5.86300379497178,2024-09-12,P1,C774,S007,B202,Thursday,N
I0037,25.96431425523285,7.967284442661238,2024-10-27,P1,C130,S009,B52,Sunday,N
I0008,64.23497171812166,5.344929633118558,2024-10-08,P1,C650,S000,B142,Tuesday,N
I0025,26.72258231401384,1.8758789463028585,2024-11-07,P1,C170,S007,B320,Thursday,N
I0038,16.627085840610775,1.3115445946664557,2024-07-25,P1,C858,S000,B337,Thursday,N
I0005,65.65068449239706,5.071653864844209,2024-12-20,P1,C751,S004,B138,Friday,N
I0006,45.18798838335844,3.217401061861891,2024-03-19,P1,C24,S009,B283,Tuesday,N
I0026,46.41801254525112,4.8505721261819605,2024-09-26,P1,C334,S002,B260,Thursday,N
I0013,142.46538333304792,7.180663709156495,2024-03-23,P1,C179,S002,B129,Saturday,N
I0020,43.324132000718095,3.4456547753304907,2024-08-08,P1,C716,S002,B36,Thursday,N
I0045,25.837910906327615,4.923905474693642,2024-12-11,P1,C511,S008,B178,Wednesday,N
I0005,10.634730237063422,2.691995312272093,2024-01-11,P1,C245,S004,B10,Thursday,N
I0024,45.70933877983568,6.978974455931634,2024-07-10,P1,C802,S004,B228,Wednesday,N
I0035,72.31720777023656,6.551813494676999,2024-06-20,P1,C749,S005,B207,Thursday,N
I0013,98.22127541197116,6.028453060360437,2024-03-29,P1,C561,S006,B333,Friday,N
I0034,80.20678775405618,4.699632574923496,2024-08-19,P1,C897,S005,B321,Monday,N
I0032,102.93380571433188,6.632564034236024,2024-10-07,P1,C63,S002,B120,Monday,N
I0020,53.12811637782376,3.39750430088902,2024-06-25,P1,C873,S004,B226,Tuesday,N
I0042,10.039074724354284,4.329140708390132,2024-11-18,P1,C839,S002,B304,Monday,N
I0026,104.7589255038855,7.0158732097649725,2024-09-08,P1,C731,S007,B286,Sunday,N
I0026,121.5638628640906,9.12956663079215,2024-08-28,P1,C762,S002,B227,Wednesday,N
I0017,64.80253166659195,3.9765086891782255,2024-01-31,P1,C127,S002,B73,Wednesday,N
I0009,18.7433104777962,3.092281526662604,2024-10-08,P1,C87,S006,B63,Tuesday,N
I0048,0.0,0.0,2024-10-07,P1,C773,S006,B186,Monday,N
I0014,20.35574329637628,4.398740677103047,2024-05-21,P1,C655,S008,B363,Tuesday,N
I0011,85.49038744478386,4.887324909373279,2024-04-24,P1,C986,S001,B248,Wednesday,N
I0003,0.0,0.0,2024-07-24,P1,C941,S007,B16,Wednesday,N
I0002,59.29088707238552,5.162727774680114,2024-04-16,P1,C79,S008,B139,Tuesday,N
I0046,61.87835050804358,5.737738663471577,2024-10-18,P1,C627,S007,B287,Friday,N
I0008,37.34038453254735,6.615515078784647,2024-09-15,P1,C864,S000,B307,Sunday,N
I0010,15.283934974591228,6.628563412165331,2024-10-30,P1,C447,S005,B87,Wednesday,N
I0030,30.91416428976966,2.766535500539548,2024-04-25,P1,C733,S006,B94,Thursday,N
I0025,94.27825170166103,5.597230641868821,2024-05-24,P1,C167,S002,B176,Friday,N
I0011,26.121379731107147,6.7141113721264585,2024-11-20,P1,C435,S002,B245,Wednesday,N
I0020,113.42077657025206,6.133796451662851,2024-06-19,P1,C178,S005,B41,Wednesday,N
I0011,18.731051589508866,6.320066204609712,2024-02-02,P1,C313,S005,B301,Friday,N
I0034,39.29431117261517,3.192575931335432,2024-05-13,P1,C471,S006,B138,Monday,N
I0015,25.94308560207457,5.7928606723085805,2024-01-23,P1,C651,S001,B195,Tuesday,N
I0002,124.84198975592632,8.456821937280688,2024-11-16,P1,C978,S006,B23,Saturday,N
I0003,134.97395233282705,7.353700887533412,2024-09-02,P1,C555,S006,B337,Monday,N
I0047,126.98215815855536,6.474205460634511,2024-12-25,P1,C929,S001,B246,Wednesday,N
I0029,74.01551028886068,5.425156087767088,2024-11-09,P1,C661,S007,B161,Saturday,N
I0011,125.69164377160924,6.344277872247841,2024-05-17,P1,C537,S005,B154,Friday,N
I0039,108.00914820152308,7.002721934189752,2024-06-03,P1,C803,S003,B26,Monday,N
I0006,22.025549998041942,6.396546348876453,2024-08-11,P1,C956,S000,B83,Sunday,N
I0021,42.106455334319065,3.31082153219518,2024-08-01,P1,C954,S005,B328,Thursday,N
I0016,78.23222905492891,4.708964309395615,2024-08-09,P1,C607,S002,B82,Friday,N
I0026,36.58045233223328,5.725239063632662,2024-01-18,P1,C720,S006,B345,Thursday,N
I0048,61.21118460486756,3.652435012402729,2024-05-05,P1,C893,S003,B194,Sunday,N
I0026,59.88166965328202,6.739647721003752,2024-07-05,P1,C615,S001,B75,Friday,N
I0046,54.51234935364602,5.360256272710841,2024-07-10,P1,C671,S006,B365,Wednesday,N
I0016,81.82360217061998,4.279036164798954,2024-09-04,P1,C27,S004,B93,Wednesday,N
I0017,22.378964975239008,1.6958788763461337,2024-05-07,P1,C508,S005,B379,Tuesday,N
I0007,131.2498366951431,8.990183964094967,2024-01-29,P1,C161,S009,B251,Monday,N
I0012,81.40429530913336,5.46497221535284,2024-03-05,P1,C698,S001,B112,Tuesday,N
I0020,43.79755464356918,5.237246924220323,2024-02-01,P1,C276,S004,B202,Thursday,N
I0035,3.146007042252827,0.8538975616074466,2024-03-04,P1,C429,S005,B48,Monday,N
I0021,10.099437222694135,2.9440692272052296,2024-12-04,P1,C42,S009,B39,Wednesday,N
I0010,173.59960643093726,9.127192432451809,2024-04-08,P1,C744,S002,B48,Monday,N
I0006,30.242070138803857,3.062096897630235,2024-01-01,P1,C773,S005,B116,Monday,N
I0012,66.55027418487978,5.330711010739465,2024-12-28,P1,C83,S000,B384,Saturday,N
I0042,76.13975629326862,5.622848689742338,2024-07-19,P1,C155,S002,B231,Friday,N
I0031,9.30991264980832,4.456182781675782,2024-10-12,P1,C5,S009,B335,Saturday,N
I0030,70.28621821907866,5.207516553580733,2024-07-16,P1,C857,S000,B261,Tuesday,N
I0001,0.0,0.0,2024-10-02,P1,C55,S001,B236,Wednesday,N
I0031,93.19552722034412,5.159435619861615,2024-05-13,P1,C945,S004,B246,Monday,N
I0008,22.488963985588946,2.4063860091206424,2024-10-25,P1,C976,S002,B247,Friday,N
I0047,24.56302938761753,5.512931512966574,2024-07-29,P1,C395,S006,B12,Monday,N
I0045,65.39481094132015,7.184749786787483,2024-10-27,P1,C824,S001,B308,Sunday,N
I0026,61.930471765421366,4.197766212130473,2024-03-05,P1,C315,S005,B177,Tuesday,N
I0037,89.69273740457399,4.603920164083199,2024-02-07,P1,C313,S001,B120,Wednesday,N
I0012,46.21058258139913,5.385984296254641,2024-06-29,P1,C936,S004,B225,Saturday,N
I0017,34.89686198920247,6.087763745342699,2024-12-29,P1,C956,S001,B278,Sunday,N
I0048,0.0,0.0,2024-04-11,P1,C239,S006,B311,Thursday,N
I0017,100.19403465773745,5.234800720720479,2024-08-12,P1,C764,S005,B194,Monday,N
I0040,70.2553429683609,5.549322869593775,2024-07-11,P1,C272,S006,B12,Thursday,N
I0043,47.71918272508395,3.904134750569921,2024-06-21,P1,C897,S006,B246,Friday,N
I0049,96.4927939266755,7.045070164938408,2024-05-05,P1,C42,S005,B289,Sunday,N
I0042,15.693769847104443,6.114692414716481,2024-08-29,P1,C947,S006,B164,Thursday,N
I0045,30.094344487029176,2.09291209619372,2024-02-20,P1,C305,S001,B343,Tuesday,N
I0029,201.94782517656853,10.693378222274347,2024-10-27,P1,C957,S005,B307,Sunday,N
I0039,24.59792693744399,5.790096824173926,2024-12-18,P1,C972,S005,B115,Wednesday,N
I0015,14.479460809841507,6.194778438178967,2024-09-11,P1,C539,S002,B99,Wednesday,N
I0000,26.634362128968416,3.515418221126227,2024-03-05,P1,C654,S005,B94,Tuesday,N
I0038,1.6833624263937563,0.6030433423833954,2024-09-18,P1,C559,S008,B94,Wednesday,N
I0005,39.90672280231369,2.0868212939231032,2024-12-05,P1,C804,S004,B194,Thursday,N
I0018,21.78894069020941,4.929653482962791,2024-03-07,P1,C118,S006,B16,Thursday,N
I0002,63.05036491851112,6.196816540327825,2024-08-06,P1,C988,S007,B11,Tuesday,N
I0041,115.77698588708792,7.942973145515831,2024-12-25,P1,C238,S000,B59,Wednesday,N
I0010,98.82173000289076,6.038971077143104,2024-07-13,P1,C4,S004,B24,Saturday,N
I0016,78.68305956206436,6.034405033223792,2024-08-25,P1,C677,S006,B184,Sunday,N
I0030,32.50700184446215,1.8522120786696024,2024-02-15,P1,C461,S006,B340,Thursday,N
I0037,16.503943681272283,1.4831455263093083,2024-01-05,P1,C264,S004,B207,Friday,N
I0044,17.938293824286163,5.479498472803534,2024-07-13,P1,C486,S007,B253,Saturday,N
I0033,68.45681773335687,7.674974611704941,2024-12-26,P1,C657,S001,B261,Thursday,N
I0025,52.89598336011981,7.572090121315695,2024-12-09,P1,C691,S002,B90,Monday,N
I0016,15.967966187010642,1.2347523630011703,2024-08-16,P1,C883,S004,B388,Friday,N
I0021,41.37791614383737,4.148769800639643,2024-08-29,P1,C709,S001,B218,Thursday,N
I0023,6.128954585792624,0.4292451329357076,2024-07-22,P1,C648,S004,B107,Monday,N
I0047,33.03604294282937,1.7768136601091868,2024-10-19,P1,C781,S002,B238,Saturday,N
I0042,53.356734469713736,4.426679066842027,2024-03-21,P1,C985,S000,B112,Thursday,N
I0043,28.2525963715585,3.4125423041761147,2024-07-28,P1,C557,S003,B360,Sunday,N
I0034,117.31879590045936,9.667196493405624,2024-09-24,P1,C669,S000,B142,Tuesday,N
I0007,15.536825998282971,3.3904890839864503,2024-10-30,P1,C711,S007,B174,Wednesday,N
I0040,39.42735536468031,4.2429248389392775,2024-12-19,P1,C191,S002,B373,Thursday,N
I0027,92.4475827852052,6.508025901082924,2024-02-07,P1,C216,S005,B10,Wednesday,N
I0041,72.1326921037195,6.527377010018255,2024-01-13,P1,C413,S001,B369,Saturday,N
I0046,44.40683969531612,2.398398884788698,2024-07-13,P1,C365,S001,B305,Saturday,N
I0046,24.880280600236304,4.163061440637335,2024-01-30,P1,C392,S001,B358,Tuesday,N
I0036,78.07825208350309,4.509051858455305,2024-01-27,P1,C42,S005,B139,Saturday,N
I0009,17.23947233937296,7.926480095340563,2024-08-04,P1,C151,S003,B388,Sunday,N
I0030,61.25926287603943,6.195922009354142,2024-07-28,P1,C752,S005,B29,Sunday,N
I0010,98.46202609424466,7.1480353263579,2024-04-14,P1,C97,S000,B221,Sunday,N
I0030,25.767809746159436,3.8164357214606737,2024-08-30,P1,C529,S005,B356,Friday,N
I0027,75.22713331311856,5.507598820822472,2024-12-19,P1,C298,S009,B268,Thursday,N
I0014,68.08307150701368,5.576280969004452,2024-12-24,P1,C740,S005,B128,Tuesday,N
I0016,59.84234583505679,4.4499225608434205,2024-08-21,P1,C854,S004,B209,Wednesday,N
I0041,120.59580564472644,6.890172026916495,2024-12-15,P1,C426,S003,B303,Sunday,N
I0029,46.55644358385787,6.365295252743303,2024-03-15,P1,C758,S007,B275,Friday,N
I0038,55.0247515795346,5.94947971587818,2024-04-22,P1,C939,S009,B55,Monday,N
I0047,12.743864632869784,2.605143198049256,2024-09-04,P1,C606,S001,B398,Wednesday,N
I0013,48.34535460864028,5.557649513564938,2024-02-26,P1,C757,S000,B79,Monday,N
I0043,24.77972735620499,7.8543283385461375,2024-04-09,P1,C286,S008,B285,Tuesday,N
I0002,107.60112801735438,6.005841408986105,2024-04-04,P1,C779,S000,B278,Thursday,N
I0021,34.008558464173824,5.8884147415743735,2024-04-22,P1,C764,S005,B132,Monday,N
I0023,81.97575362373335,6.421537398834566,2024-12-14,P1,C984,S009,B238,Saturday,N
I0041,39.47188683713931,4.24582937251038,2024-01-04,P1,C983,S006,B175,Thursday,N
I0007,43.91462263502218,4.175318493203492,2024-05-26,P1,C407,S009,B32,Sunday,N
I0032,39.493598451244296,2.452478584842998,2024-04-14,P1,C325,S004,B197,Sunday,N
I0038,65.06661655566725,4.631967653639351,2024-10-31,P1,C547,S009,B59,Thursday,N
I0013,60.048717816395765,5.09387293288516,2024-08-02,P1,C313,S008,B368,Friday,N
I0015,15.44389598313084,6.084193016206406,2024-01-27,P1,C488,S002,B73,Saturday,N
I0026,65.45124032449168,4.096804278244774,2024-06-17,P1,C304,S001,B147,Monday,N
I0030,67.12156584657932,3.671589355076504,2024-04-30,P1,C828,S008,B199,Tuesday,N
I0032,42.729356266011536,3.683103235365148,2024-12-20,P1,C283,S002,B118,Friday,N
I0011,79.26190132592204,5.25240763386916,2024-05-11,P1,C431,S007,B298,Saturday,N
I0005,14.154232575766944,3.033251128136615,2024-01-21,P1,C757,S003,B52,Sunday,N
I0045,69.48936325860807,3.659863172176184,2024-12-21,P1,C178,S004,B25,Saturday,N
I0035,49.43893422432755,6.928936391856243,2024-07-21,P1,C581,S005,B195,Sunday,N
I0027,118.53505689139732,7.615295297464332,2024-07-20,P1,C48,S000,B3,Saturday,N
I0005,12.151468374662723,1.3804397621678786,2024-08-15,P1,C917,S006,B290,Thursday,N
I0033,68.93224797926536,5.77001022587582,2024-08-31,P1,C471,S000,B16,Saturday,N
I0021,86.58006476689015,5.311379108509092,2024-11-16,P1,C976,S006,B200,Saturday,N
I0030,110.5463621782762,8.249686160759163,2024-02-26,P1,C815,S002,B373,Monday,N
I0005,12.190082625284203,1.3493184159677694,2024-03-15,P1,C820,S000,B212,Friday,N
I0042,93.26005486798972,6.309939088203712,2024-06-21,P1,C582,S007,B365,Friday,N
I0040,25.93488542848361,5.283781341534263,2024-07-23,P1,C23,S003,B324,Tuesday,N
I0021,67.60849479893966,4.755552537424701,2024-11-01,P1,C437,S002,B244,Friday,N
I0012,47.670855195097225,2.9799849329346157,2024-08-16,P1,C919,S006,B207,Friday,N
I0005,23.02385087521819,7.830677739719251,2024-11-20,P1,C172,S005,B372,Wednesday,N
I0046,91.76896039136533,7.043201545475949,2024-03-08,P1,C152,S002,B302,Friday,N
I0011,76.32743468658113,6.187494109016103,2024-11-01,P1,C825,S002,B301,Friday,N
I0019,76.13862471281432,6.31905048426978,2024-12-19,P1,C422,S006,B368,Thursday,N
I0044,41.67945416416276,3.455252131536348,2024-07-23,P1,C578,S009,B9,Tuesday,N
I0041,97.20538885883984,7.10766463656195,2024-10-31,P1,C82,S005,B389,Thursday,N
I0013,47.04493814339842,4.8919394036228425,2024-05-27,P1,C219,S006,B135,Monday,N
I0008,10.299283411753088,4.670583374387045,2024-05-08,P1,C621,S003,B351,Wednesday,N
I0022,21.7491330431373,1.823703597432256,2024-09-18,P1,C869,S009,B15,Wednesday,N
I0032,26.76438939760235,1.8469552608632744,2024-09-29,P1,C641,S009,B241,Sunday,N
I0048,17.16811337757654,7.567914473589124,2024-05-21,P1,C415,S009,B126,Tuesday,N
I0006,5.758395456159296,1.1797849089996704,2024-08-04,P1,C80,S006,B273,Sunday,N
I0038,45.03680807707226,4.570157467652041,2024-07-09,P1,C46,S003,B125,Tuesday,N
I0037,5.19286368379588,1.113322092473978,2024-10-11,P1,C70,S003,B33,Friday,N
I0025,28.65407469460387,3.989338946783793,2024-05-20,P1,C535,S006,B241,Monday,N
I0017,134.50584545553951,7.792275991410172,2024-05-08,P1,C440,S004,B201,Wednesday,N
I0026,10.892492734379386,1.7587567805062263,2024-01-10,P1,C924,S002,B16,Wednesday,N
I0048,2.942725299197248,1.135382934793668,2024-08-19,P1,C373,S009,B79,Monday,N
I0049,25.568475501333207,5.559257413751138,2024-04-12,P1,C531,S003,B21,Friday,N
I0000,17.007165036046427,3.5730579389245456,2024-01-15,P1,C981,S005,B353,Monday,N
I0022,53.2715609151051,4.757307374901344,2024-04-09,P1,C615,S009,B177,Tuesday,N
I0046,32.91379464530283,8.780951748457484,2024-12-24,P1,C187,S005,B203,Tuesday,N
I0030,39.108537368026944,2.0068916839269217,2024-07-18,P1,C217,S004,B152,Thursday,N
I0003,50.09057630294932,6.47967731289509,2024-04-19,P1,C773,S002,B148,Friday,N
I0018,44.92230354039936,7.523831648639287,2024-01-27,P1,C329,S009,B277,Saturday,N
I0010,44.64110921165716,3.907331070047285,2024-07-26,P1,C490,S002,B7,Friday,N
I0018,15.301110894359706,3.0457494802601675,2024-07-15,P1,C52,S008,B311,Monday,N
I0002,29.62016141657965,4.968268481916399,2024-06-26,P1,C91,S006,B276,Wednesday,N
I0025,38.89543858558661,3.452756428918802,2024-07-23,P1,C347,S005,B52,Tuesday,N
I0019,114.3838730521738,6.265054033659862,2024-08-12,P1,C867,S007,B50,Monday,N
I0006,52.93137206293954,3.1560446819965384,2024-11-27,P1,C433,S007,B251,Wednesday,N
I0023,32.38193585945191,2.9314151966020807,2024-03-31,P1,C373,S000,B371,Sunday,N
I0011,38.05531650180993,4.585258635057958,2024-05-03,P1,C932,S007,B99,Friday,N
I0027,39.15620805295548,5.434996249369796,2024-11-22,P1,C465,S007,B378,Friday,N
I0025,31.360470466977084,5.794892281916479,2024-10-04,P1,C53,S006,B265,Friday,N
I0023,57.02595789070318,3.1941947907389223,2024-08-31,P1,C46,S003,B17,Saturday,N
I0025,86.04914521429981,4.927432364358163,2024-07-05,P1,C820,S001,B150,Friday,N
I0010,48.818569236488194,6.054744105544513,2024-01-03,P1,C818,S009,B232,Wednesday,N
I0015,59.017614474706406,7.665926748116323,2024-04-30,P1,C313,S000,B81,Tuesday,N
I0003,64.14198082593984,4.365023941786962,2024-02-02,P1,C687,S002,B278,Friday,N
I0022,98.47661909296264,7.035033749719164,2024-09-29,P1,C682,S008,B262,Sunday,N
I0036,31.475026199637476,7.427654693555927,2024-12-22,P1,C759,S000,B83,Sunday,N
I0008,51.245466783709375,4.583467878570596,2024-11-05,P1,C405,S009,B176,Tuesday,N
I0001,32.521675390078144,2.326553424404708,2024-07-31,P1,C619,S005,B222,Wednesday,N
I0018,80.67792877097327,6.805819377316758,2024-08-29,P1,C774,S003,B137,Thursday,N
I0048,110.738385057141,6.692412802310443,2024-09-24,P1,C279,S008,B169,Tuesday,N
I0029,22.350916961272368,5.9492464350554295,2024-08-31,P1,C561,S006,B56,Saturday,N
I0014,29.16969861021717,7.963730944831081,2024-03-14,P1,C234,S004,B212,Thursday,N
I0043,49.64391416362743,2.5366220847376884,2024-02-13,P1,C794,S000,B347,Tuesday,N
I0014,58.29613528757104,3.100580801294832,2024-03-23,P1,C631,S006,B62,Saturday,N
I0003,70.04953124769646,7.2114257447985315,2024-12-03,P1,C306,S000,B298,Tuesday,N
I0047,66.22967464497198,3.964716609372128,2024-01-18,P1,C956,S008,B207,Thursday,N
I0012,33.60488100682927,4.245959487459976,2024-03-12,P1,C653,S006,B343,Tuesday,N
I0005,87.96631786812726,5.589948508276404,2024-05-30,P1,C954,S009,B114,Thursday,N
I0044,27.01302281491555,3.880258240944024,2024-01-03,P1,C469,S005,B261,Wednesday,N
I0030,92.46152478988208,6.768116813707439,2024-07-03,P1,C230,S000,B37,Wednesday,N
I0047,42.18850498088421,2.1404434499725844,2024-03-13,P1,C959,S005,B234,Wednesday,N
I0026,36.06553433357221,6.038145054876255,2024-07-30,P1,C398,S007,B172,Tuesday,N
I0046,23.140188662920654,6.001161940193621,2024-08-29,P1,C397,S007,B56,Thursday,N
I0004,28.666208348042407,5.4740892562131975,2024-02-14,P1,C79,S007,B295,Wednesday,N
I0001,63.54750924422654,9.432019280988609,2024-08-07,P1,C820,S006,B297,Wednesday,N
I0024,96.00798871334784,5.180818691364151,2024-06-11,P1,C53,S009,B250,Tuesday,N
I0027,54.029748955814654,4.362800453435643,2024-04-21,P1,C794,S003,B327,Sunday,N
I0013,55.87919450824078,8.108079663917637,2024-10-01,P1,C523,S008,B202,Tuesday,N
I0038,89.11644288829515,4.461802027658738,2024-07-04,P1,C314,S006,B372,Thursday,N
I0036,24.487493537515792,1.3627570585644542,2024-04-20,P1,C862,S005,B380,Saturday,N
I0040,139.15258048483918,7.236021231984506,2024-04-30,P1,C338,S003,B254,Tuesday,N
I0028,60.22507910079893,4.911909333348626,2024-06-10,P1,C899,S006,B76,Monday,N
I0033,85.59346248997727,4.419220452843179,2024-06-11,P1,C406,S000,B178,Tuesday,N
I0034,2.129502237462255,0.257295270326229,2024-05-21,P1,C154,S004,B353,Tuesday,N
I0004,26.278996761029145,8.004713089701053,2024-12-21,P1,C793,S009,B296,Saturday,N
I0003,25.2986513235922,6.4796665704226095,2024-11-11,P1,C156,S008,B284,Monday,N
I0040,43.240465467606015,7.468760117070873,2024-02-13,P1,C216,S006,B82,Tuesday,N
I0003,19.73166960185291,2.994397907335252,2024-08-24,P1,C12,S006,B14,Saturday,N
I0041,136.07793664488327,6.950586392750542,2024-11-12,P1,C752,S006,B63,Tuesday,N
I0012,16.161986541093658,2.5149929475351067,2024-03-30,P1,C949,S008,B369,Saturday,N
I0026,24.38659816197845,5.168312903238311,2024-11-12,P1,C834,S000,B288,Tuesday,N
I0032,117.50208359011928,6.286594598288548,2024-07-23,P1,C510,S006,B295,Tuesday,N
I0022,132.09273256153114,7.730134363232855,2024-05-23,P1,C924,S006,B355,Thursday,N
I0022,74.4007108609982,7.412865092307405,2024-06-12,P1,C384,S002,B282,Wednesday,N
I0014,77.55761968011404,4.068592803604487,2024-06-29,P1,C254,S002,B213,Saturday,N
I0037,65.91166638155204,3.915398289451299,2024-04-07,P1,C50,S001,B194,Sunday,N
