customer_id,total_spent,avg_transaction,total_units,value_segment
479649,23.03,2.0936363636363637,11,Low
479656,19.7,2.4625,12,Low
479660,19.47,1.3907142857142856,18,Low
479674,7.729999999999999,2.576666666666666,3,Low
479688,4.3,2.15,2,Low
479689,1.29,1.29,1,Low
479692,3.03,1.01,3,Low
479699,25.92,2.3563636363636364,15,Low
479716,1.5,1.5,1,Low
479719,9.280000000000001,4.640000000000001,2,Low
479720,2.64,1.32,2,Low
479726,3.18,3.18,2,Low
479727,19.67,1.967,15,Low
479737,0.8,0.8,1,Low
479744,1.98,0.99,2,Low
479746,11.18,2.795,7,Low
479751,2.18,2.18,2,Low
479764,6.52,1.63,4,Low
479766,8.17,1.634,5,Low
479777,4.57,1.5233333333333334,4,Low
479791,5.05,2.525,3,Low
479805,20.37,1.358,17,Low
479808,16.27,1.627,10,Low
479819,1.25,1.25,1,Low
479829,3.25,1.625,2,Low
479832,0.8,0.8,1,Low
479846,16.21,1.4736363636363636,15,Low
479860,23.21,2.11,14,Low
479886,11.959999999999999,1.196,10,Low
479888,7.53,1.2550000000000001,7,Low
479906,1.99,1.99,1,Low
479917,14.25,2.0357142857142856,9,Low
479920,13.7,1.3699999999999999,11,Low
479924,5.96,1.49,6,Low
479927,25.01,1.4711764705882353,19,Low
479936,3.84,1.92,3,Low
479942,11.77,2.9425,14,Low
479951,19.53,4.8825,7,Low
479956,12.01,2.402,5,Low
479966,9.12,2.28,4,Low
479969,13.06,2.612,6,Low
479975,5.8,0.9666666666666667,6,Low
479995,4.99,0.998,5,Low
480000,8.56,1.7120000000000002,5,Low
480003,4.98,2.49,2,Low
480017,5.0,5.0,2,Low
480026,44.55,2.784375,21,Low
480027,7.15,2.3833333333333333,6,Low
480041,0.67,0.67,1,Low
480048,2.19,2.19,1,Low
480050,2.98,1.49,2,Low
480054,9.15,1.14375,10,Low
480058,33.34,2.222666666666667,17,Low
480067,5.29,2.645,3,Low
480073,4.03,2.015,2,Low
480076,5.27,1.0539999999999998,5,Low
480087,11.83,1.47875,9,Low
480098,5.44,1.36,6,Low
480099,13.56,1.356,10,Low
480103,5.779999999999999,2.8899999999999997,2,Low
480107,4.37,1.4566666666666668,3,Low
480120,10.3,1.4714285714285715,8,Low
480129,29.5,3.6875,18,Low
480149,6.119999999999999,2.0399999999999996,4,Low
480150,8.280000000000001,2.7600000000000002,3,Low
480170,1.95,0.975,2,Low
480177,22.81,1.5206666666666666,16,Low
480206,4.78,2.39,2,Low
480208,13.09,1.8699999999999999,7,Low
480212,12.68,2.536,7,Low
480216,5.48,1.8266666666666669,6,Low
480218,8.83,1.766,5,Low
480219,9.309999999999999,2.3274999999999997,5,Low
480224,3.35,3.35,1,Low
480226,2.19,2.19,1,Low
480232,3.7800000000000002,1.8900000000000001,2,Low
480233,6.91,1.7275,4,Low
480237,14.64,2.0914285714285716,8,Low
480242,21.26,1.4173333333333333,16,Low
480255,14.92,1.865,8,Low
480263,7.37,2.4566666666666666,4,Low
480270,2.38,1.19,2,Low
480297,14.04,2.34,8,Low
480319,6.449999999999999,2.15,4,Low
480329,10.27,1.28375,8,Low
480336,7.26,1.452,5,Low
480337,4.84,2.42,2,Low
480340,13.72,1.1433333333333333,13,Low
480344,0.79,0.79,1,Low
480350,22.61,1.2561111111111112,18,Low
480356,1.9300000000000002,0.9650000000000001,2,Low
480366,21.36,1.78,12,Low
480387,4.41,1.1025,4,Low
480404,1.99,1.99,1,Low
480410,2.97,2.97,3,Low
480414,3.27,1.635,3,Low
480420,24.509999999999998,2.0425,14,Low
480439,1.99,1.99,1,Low
480444,4.0,1.3333333333333333,3,Low
480445,3.7199999999999998,1.24,5,Low
480447,30.23,3.023,15,Low
480465,2.79,2.79,1,Low
480466,1.5,1.5,1,Low
480468,7.77,1.9425,7,Low
480469,1.79,1.79,1,Low
480470,1.18,1.18,2,Low
480474,10.84,1.8066666666666666,6,Low
480491,10.39,2.5975,4,Low
480504,1.98,0.99,2,Low
480516,14.32,3.58,4,Low
480517,0.45,0.45,1,Low
480535,4.95,1.2375,5,Low
480551,0.85,0.85,1,Low
480558,3.08,1.54,2,Low
480578,5.17,2.585,3,Low
480580,1.6400000000000001,0.8200000000000001,2,Low
480585,2.59,2.59,1,Low
480597,14.03,2.3383333333333334,7,Low
480615,2.44,1.22,2,Low
480620,2.59,1.295,2,Low
480624,7.65,1.9125,5,Low
480627,10.9,2.725,9,Low
480642,21.72,1.6707692307692308,13,Low
480645,10.16,2.54,4,Low
480647,0.79,0.79,1,Low
480655,12.33,1.7614285714285713,8,Low
480665,3.0700000000000003,1.0233333333333334,3,Low
480669,1.89,1.89,1,Low
480670,18.259999999999998,1.66,13,Low
480672,8.78,1.7559999999999998,6,Low
480686,9.61,2.4025,5,Low
480707,12.72,1.4133333333333333,10,Low
480724,1.5,1.5,1,Low
480732,11.72,2.3440000000000003,5,Low
480733,0.67,0.67,1,Low
480734,17.75,1.775,11,Low
480746,2.8899999999999997,0.9633333333333333,3,Low
480753,30.87,2.0580000000000003,15,Low
480768,13.870000000000001,1.9814285714285715,11,Low
480770,6.03,1.5075,4,Low
480774,24.76,2.7511111111111113,10,Low
480782,2.49,1.245,2,Low
480788,2.44,1.22,2,Low
480832,6.01,2.0033333333333334,3,Low
480838,1.5,1.5,1,Low
480843,16.22,1.8022222222222222,10,Low
480845,17.05,1.55,11,Low
480858,1.98,1.98,2,Low
480862,2.0,2.0,3,Low
480863,8.3,1.6600000000000001,5,Low
480864,19.14,1.595,12,Low
480870,5.67,1.134,5,Low
480873,23.84,2.98,10,Low
480877,6.42,1.605,4,Low
480883,19.54,2.4425,9,Low
480887,25.04,1.391111111111111,22,Low
480907,17.16,1.716,11,Low
480910,4.58,2.29,2,Low
480911,1.79,1.79,1,Low
480929,27.77,2.5245454545454544,15,Low
480942,3.59,3.59,1,Low
480943,15.940000000000001,1.1385714285714286,15,Low
480947,12.219999999999999,1.5274999999999999,8,Low
480957,2.69,2.69,1,Low
480965,2.19,2.19,1,Low
480986,31.939999999999998,1.1407142857142856,29,Low
480999,8.41,1.4016666666666666,7,Low
481015,16.18,1.2446153846153847,13,Low
481041,5.29,2.645,2,Low
481042,3.98,1.99,2,Low
481048,19.93,1.6608333333333334,20,Low
481050,1.5,1.5,1,Low
481073,14.18,2.025714285714286,9,Low
481084,0.99,0.99,1,Low
481099,2.7800000000000002,1.3900000000000001,2,Low
481110,1.5,1.5,1,Low
481119,1.9,1.9,2,Low
481125,3.89,1.945,2,Low
481129,5.2,1.7333333333333334,3,Low
481140,5.38,1.7933333333333332,6,Low
481154,6.03,1.5075,4,Low
481158,9.7,1.3857142857142857,7,Low
481161,8.629999999999999,2.1574999999999998,5,Low
481175,2.61,0.87,3,Low
481178,5.25,1.75,3,Low
481184,2.12,1.06,2,Low
481190,6.779999999999999,3.3899999999999997,2,Low
481194,7.57,2.5233333333333334,3,Low
481206,13.4,1.9142857142857144,8,Low
481209,20.2,2.02,16,Low
481210,1.98,0.99,2,Low
481220,11.01,1.5728571428571427,8,Low
481223,1.69,1.69,1,Low
481227,13.370000000000001,4.456666666666667,3,Low
481231,47.66,3.404285714285714,22,Low
481238,27.490000000000002,1.8326666666666669,18,Low
481260,4.98,1.245,4,Low
481271,5.24,2.62,2,Low
481278,4.42,1.105,4,Low
481280,12.370000000000001,3.0925000000000002,5,Low
481286,7.18,2.393333333333333,3,Low
481309,16.79,1.5263636363636364,12,Low
481313,29.35,2.935,11,Low
481314,9.83,1.6383333333333334,6,Low
481315,3.79,1.895,2,Low
481316,13.64,1.9485714285714286,8,Low
481334,7.24,1.448,6,Low
481335,9.620000000000001,0.9620000000000001,10,Low
481339,1.49,1.49,1,Low
481340,9.370000000000001,1.5616666666666668,6,Low
481344,1.25,1.25,1,Low
481368,1.78,0.89,2,Low
481378,0.99,0.99,1,Low
481403,12.79,1.827142857142857,7,Low
481419,18.15,1.2964285714285713,15,Low
481427,11.51,2.302,5,Low
481437,3.37,1.1233333333333333,3,Low
481441,21.53,7.176666666666667,5,Low
481448,0.84,0.84,1,Low
481459,40.269999999999996,3.0976923076923075,35,Low
481460,1.19,1.19,1,Low
481471,34.97,1.9427777777777777,20,Low
481475,3.9,3.9,2,Low
481478,2.45,2.45,1,Low
481479,21.0,1.4,19,Low
481483,5.67,1.4175,4,Low
481490,11.84,1.184,12,Low
481540,23.42,1.9516666666666669,15,Low
481626,0.67,0.67,1,Low
481628,1.29,1.29,1,Low
481635,0.99,0.99,1,Low
481641,14.54,2.4233333333333333,6,Low
481645,10.76,2.69,4,Low
481672,5.37,2.685,3,Low
481687,16.66,1.666,13,Low
481715,30.33,1.1665384615384615,27,Low
481729,41.03,3.1561538461538463,21,Low
481757,1.19,1.19,1,Low
481761,6.58,2.1933333333333334,3,Low
481762,2.29,2.29,1,Low
481763,2.29,2.29,1,Low
481781,32.82,2.5246153846153847,15,Low
481808,7.62,1.905,4,Low
481809,12.42,2.07,8,Low
481817,19.23,2.7471428571428573,12,Low
481829,4.05,2.025,2,Low
481830,6.37,2.1233333333333335,3,Low
481831,18.72,1.7018181818181817,12,Low
481832,4.07,1.0175,4,Low
481840,14.4,2.0571428571428574,7,Low
481846,21.56,2.1559999999999997,13,Low
481847,11.23,1.40375,8,Low
481848,0.99,0.99,1,Low
481865,3.0,1.5,2,Low
482004,30.22,1.6788888888888889,18,Low
482026,12.17,1.52125,10,Low
482036,3.99,1.995,2,Low
482051,11.120000000000001,2.224,5,Low
482061,23.7,1.2473684210526315,24,Low
482080,3.6900000000000004,1.8450000000000002,2,Low
482102,10.75,2.15,5,Low
482149,4.35,2.175,5,Low
482168,2.79,2.79,1,Low
482191,19.06,1.906,10,Low
482203,3.63,0.9075,5,Low
482204,19.23,1.7481818181818183,11,Low
482213,3.5700000000000003,1.7850000000000001,3,Low
482216,7.77,1.9425,5,Low
482217,23.62,1.47625,16,Low
482223,4.96,2.48,2,Low
482235,2.89,2.89,1,Low
482279,45.57,3.7975,16,Low
482281,36.03,1.8015,25,Low
482322,7.36,3.68,4,Low
482328,6.48,2.16,4,Low
482331,8.06,2.015,6,Low
482336,7.92,3.96,8,Low
482344,10.09,2.018,5,Low
482347,6.550000000000001,1.31,5,Low
482348,3.69,3.69,1,Low
482366,5.82,1.1640000000000001,6,Low
482368,12.25,2.0416666666666665,6,Low
482371,7.550000000000001,2.516666666666667,3,Low
482383,6.16,1.54,4,Low
482384,3.49,1.745,2,Low
482394,2.1799999999999997,1.0899999999999999,2,Low
482416,2.24,1.12,2,Low
482433,1.98,1.98,2,Low
482442,33.27,1.7510526315789476,19,Low
482455,4.99,1.6633333333333333,3,Low
482462,7.25,1.8125,5,Low
482472,1.79,1.79,1,Low
482486,1.68,0.84,2,Low
482490,4.0600000000000005,1.0150000000000001,4,Low
482532,4.63,1.1575,5,Low
482539,30.72,2.7927272727272725,12,Low
482542,1.5,1.5,1,Low
482562,15.57,1.2975,13,Low
482565,1.99,1.99,1,Low
482584,25.3,1.9461538461538461,15,Low
482587,8.36,1.3933333333333333,6,Low
482604,1.09,1.09,2,Low
482605,2.98,1.49,2,Low
482629,13.58,1.358,12,Low
482639,1.29,1.29,1,Low
482648,6.18,2.06,3,Low
482740,7.07,1.01,7,Low
482745,3.87,1.935,3,Low
482768,1.79,1.79,1,Low
482769,5.67,1.4175,7,Low
482773,4.359999999999999,1.0899999999999999,4,Low
482779,5.720000000000001,1.4300000000000002,8,Low
482802,6.109999999999999,1.222,5,Low
482824,12.959999999999999,2.5919999999999996,6,Low
482849,2.7800000000000002,1.3900000000000001,2,Low
482862,10.96,1.8266666666666669,6,Low
482890,4.96,1.24,4,Low
482907,5.75,1.15,5,Low
482915,2.19,2.19,1,Low
482967,0.77,0.77,1,Low
482972,6.67,1.1116666666666666,7,Low
482981,12.1,2.0166666666666666,6,Low
483023,13.379999999999999,1.4866666666666666,13,Low
483028,1.89,1.89,1,Low
483032,8.31,1.6620000000000001,5,Low
483054,3.2800000000000002,1.6400000000000001,2,Low
483069,12.780000000000001,1.4200000000000002,10,Low
483074,12.86,2.572,6,Low
483092,18.56,1.3257142857142856,16,Low
483098,1.99,1.99,1,Low
483101,14.21,1.77625,9,Low
483108,2.48,1.24,2,Low
483115,1.19,1.19,1,Low
483117,7.470000000000001,2.49,3,Low
483118,3.58,1.79,2,Low
483122,10.03,1.4328571428571428,7,Low
483128,17.68,1.3599999999999999,21,Low
483132,1.79,1.79,1,Low
483203,2.44,1.22,2,Low
483212,7.75,1.9375,5,Low
483228,1.79,1.79,1,Low
483267,4.74,1.185,4,Low
483280,4.96,1.6533333333333333,4,Low
483310,4.7700000000000005,1.59,3,Low
483312,12.06,2.0100000000000002,7,Low
483323,2.37,2.37,3,Low
483332,80.8,1.7565217391304346,61,Low
483333,6.53,1.306,6,Low
483347,4.78,0.9560000000000001,5,Low
483358,5.22,1.305,4,Low
483373,3.96,1.98,4,Low
483389,2.29,2.29,1,Low
483394,7.85,1.5699999999999998,5,Low
483395,17.39,2.17375,8,Low
483397,8.67,2.1675,4,Low
483454,16.32,1.6320000000000001,10,Low
483477,1.95,1.95,1,Low
483479,19.76,1.4114285714285715,15,Low
483495,7.25,1.8125,6,Low
483539,3.96,0.99,5,Low
483542,1.09,1.09,1,Low
483553,36.879999999999995,2.0488888888888885,26,Low
483569,7.2700000000000005,1.8175000000000001,5,Low
483574,12.49,1.56125,9,Low
483588,1.98,1.98,2,Low
483593,9.14,1.828,5,Low
483599,1.08,1.08,2,Low
483711,2.59,1.295,2,Low
483719,15.23,3.0460000000000003,7,Low
483720,7.2,1.44,7,Low
483741,10.33,1.1477777777777778,9,Low
483743,1.29,1.29,1,Low
483858,2.99,2.99,1,Low
483859,0.79,0.79,1,Low
483860,3.88,1.94,2,Low
483868,2.49,2.49,1,Low
483871,6.7,1.675,6,Low
483888,2.29,1.145,2,Low
483891,1.79,1.79,1,Low
483932,5.38,0.8966666666666666,7,Low
483936,7.07,2.356666666666667,4,Low
483937,6.86,2.2866666666666666,4,Low
483955,4.49,2.245,2,Low
483963,4.0,4.0,2,Low
483974,2.49,1.245,2,Low
483987,1.59,1.59,1,Low
483998,14.32,0.9546666666666667,16,Low
484005,2.27,1.135,3,Low
484012,14.07,3.5175,6,Low
484024,4.5600000000000005,2.2800000000000002,4,Low
484068,3.7800000000000002,1.8900000000000001,2,Low
484080,2.1799999999999997,1.0899999999999999,2,Low
484081,36.94,3.694,18,Low
484084,3.29,1.645,3,Low
484094,10.3,1.7166666666666668,7,Low
484096,25.14,1.933846153846154,13,Low
484134,1.58,1.58,2,Low
484135,0.99,0.99,1,Low
484140,0.99,0.99,1,Low
484171,1.78,0.89,2,Low
484181,1.98,0.99,2,Low
484188,1.5,1.5,1,Low
484195,5.15,1.2875,5,Low
484230,14.44,1.6044444444444443,14,Low
484241,1.19,1.19,1,Low
484272,1.99,1.99,1,Low
484275,2.4699999999999998,0.8233333333333333,3,Low
484288,1.19,1.19,1,Low
484292,38.72,1.3828571428571428,32,Low
484312,1.79,1.79,1,Low
484343,2.27,0.7566666666666667,3,Low
484379,15.49,1.549,10,Low
484394,5.75,1.15,5,Low
484411,28.66,1.79125,16,Low
484419,18.48,1.68,12,Low
484454,1.79,1.79,1,Low
484496,5.130000000000001,1.7100000000000002,3,Low
484511,12.360000000000001,3.0900000000000003,5,Low
484530,3.58,1.79,2,Low
484539,7.470000000000001,3.7350000000000003,3,Low
484548,12.59,2.098333333333333,12,Low
484549,12.01,1.7157142857142857,9,Low
484578,3.19,3.19,1,Low
484582,7.17,2.39,3,Low
484603,3.7800000000000002,1.8900000000000001,4,Low
484650,9.48,1.0533333333333335,10,Low
484676,3.96,1.98,2,Low
484678,4.95,2.475,5,Low
484681,99.63,2.075625,49,Low
484703,1.79,1.79,1,Low
484709,0.77,0.77,1,Low
484716,3.17,1.585,3,Low
484758,1.79,1.79,1,Low
484768,12.92,1.615,8,Low
484790,1.8599999999999999,0.9299999999999999,2,Low
484808,18.45,1.5374999999999999,15,Low
484829,3.69,1.845,3,Low
484837,0.88,0.88,1,Low
484870,4.970000000000001,1.656666666666667,3,Low
484872,1.59,1.59,1,Low
484928,5.98,2.99,2,Low
484936,3.79,1.895,3,Low
484959,3.4699999999999998,1.1566666666666665,3,Low
485173,3.1799999999999997,1.5899999999999999,2,Low
485174,1.5,1.5,1,Low
485187,1.99,1.99,1,Low
485191,6.06,3.03,4,Low
485193,7.14,1.19,6,Low
485202,1.99,1.99,1,Low
485304,6.83,2.276666666666667,3,Low
485369,12.57,1.7957142857142858,8,Low
485395,10.95,2.19,5,Low
485406,19.910000000000004,2.8442857142857148,17,Low
485413,8.97,2.2425,5,Low
485421,5.99,2.995,3,Low
485424,5.27,2.635,3,Low
485425,2.84,1.42,2,Low
485434,7.57,1.8925,4,Low
485441,25.13,1.1422727272727273,26,Low
485450,2.82,1.41,3,Low
485455,11.92,1.9866666666666666,10,Low
485461,4.74,1.58,3,Low
485464,22.27,1.4846666666666666,15,Low
485467,8.03,1.6059999999999999,7,Low
485475,14.5,1.3181818181818181,11,Low
485486,6.09,2.03,5,Low
485521,14.89,2.1271428571428572,8,Low
485526,5.74,1.9133333333333333,3,Low
485537,29.990000000000002,2.7263636363636365,15,Low
485567,3.5,1.75,2,Low
485579,1.89,1.89,1,Low
485603,15.940000000000001,2.6566666666666667,6,Low
485609,9.18,2.295,4,Low
485627,5.71,1.4275,8,Low
485637,3.5399999999999996,0.8849999999999999,6,Low
485671,8.370000000000001,2.0925000000000002,4,Low
485674,11.82,2.955,4,Low
485685,12.35,1.7642857142857142,7,Low
485687,23.09,1.9241666666666666,15,Low
485720,2.7,1.35,3,Low
485725,15.21,1.6900000000000002,9,Low
485741,4.44,2.22,2,Low
485744,17.37,2.17125,9,Low
485755,23.77,2.1609090909090907,23,Low
485762,10.299999999999999,1.7166666666666666,6,Low
485778,19.84,2.834285714285714,12,Low
485786,16.76,2.3942857142857146,7,Low
485790,26.98,2.0753846153846154,15,Low
485791,45.55,4.555,15,Low
485794,2.64,1.32,2,Low
485808,21.58,2.158,11,Low
485842,3.4299999999999997,1.7149999999999999,2,Low
485850,27.630000000000003,3.0700000000000003,12,Low
485856,2.93,0.9766666666666667,3,Low
485870,5.68,2.84,2,Low
485875,15.65,1.2038461538461538,13,Low
485885,4.26,1.42,6,Low
485922,1.5,1.5,1,Low
485927,8.559999999999999,1.7119999999999997,5,Low
485931,10.1,1.6833333333333333,7,Low
485969,2.75,2.75,1,Low
485970,5.1,5.1,2,Low
485981,1.59,1.59,1,Low
485989,3.3899999999999997,1.6949999999999998,2,Low
486019,1.98,0.99,2,Low
486040,8.73,2.1825,5,Low
486046,1.29,1.29,1,Low
486048,7.92,0.99,8,Low
486054,12.21,1.3566666666666667,9,Low
486055,3.98,1.99,2,Low
486056,10.65,2.13,5,Low
486083,13.52,1.9314285714285713,8,Low
486087,20.39,1.5684615384615386,21,Low
486093,2.29,1.145,2,Low
486098,13.55,2.2583333333333333,7,Low
486114,0.75,0.75,1,Low
486119,2.84,1.42,4,Low
486128,9.62,1.924,8,Low
486136,13.33,1.66625,8,Low
486165,10.16,2.032,6,Low
486214,3.6900000000000004,1.8450000000000002,2,Low
486238,1.34,0.67,2,Low
486252,16.22,1.4745454545454544,12,Low
486264,2.79,1.395,2,Low
486282,16.55,1.655,17,Low
486305,14.879999999999999,1.6533333333333333,10,Low
486306,11.58,3.86,6,Low
486310,3.79,3.79,1,Low
486313,15.41,1.1853846153846155,15,Low
486331,13.77,1.72125,11,Low
486332,4.51,1.5033333333333332,3,Low
486335,6.57,2.19,4,Low
486337,2.38,2.38,2,Low
486413,2.94,2.94,1,Low
486415,3.27,1.09,3,Low
486421,4.1,2.05,3,Low
486428,36.57,1.59,30,Low
486448,4.38,2.19,2,Low
486462,9.99,1.665,11,Low
486506,7.5,1.875,5,Low
486542,11.24,0.9366666666666666,12,Low
486594,8.72,1.4533333333333334,6,Low
486603,28.05,1.3357142857142859,25,Low
486612,5.1,5.1,2,Low
486618,1.19,1.19,1,Low
486622,22.74,3.248571428571428,8,Low
486627,5.87,1.9566666666666668,3,Low
486638,1.46,0.73,2,Low
486644,1.89,1.89,1,Low
486648,0.89,0.89,1,Low
486678,13.129999999999999,0.9378571428571428,18,Low
486710,7.029999999999999,2.3433333333333333,3,Low
486728,0.8,0.8,1,Low
486743,38.45,1.4240740740740743,39,Low
486761,2.75,1.375,2,Low
486775,10.96,2.74,4,Low
486778,28.97,1.810625,19,Low
486795,3.7600000000000002,1.2533333333333334,3,Low
486832,18.16,1.816,13,Low
486837,5.62,1.405,4,Low
486840,0.99,0.99,1,Low
486841,8.32,2.08,4,Low
486857,1.79,0.895,2,Low
486860,4.35,4.35,1,Low
486863,4.12,1.3733333333333333,3,Low
486865,6.58,3.29,2,Low
486886,13.66,2.732,5,Low
486887,15.78,1.5779999999999998,10,Low
486894,8.5,1.7,6,Low
486897,7.0200000000000005,1.7550000000000001,5,Low
486901,6.13,2.0433333333333334,3,Low
486937,43.0,3.5833333333333335,18,Low
486944,9.790000000000001,3.2633333333333336,3,Low
486966,18.52,2.057777777777778,9,Low
486987,1.65,1.65,1,Low
486996,13.06,1.6325,9,Low
487041,4.47,1.49,3,Low
487057,3.7800000000000002,1.8900000000000001,2,Low
487067,4.18,2.09,2,Low
487071,9.26,1.8519999999999999,6,Low
487072,14.27,1.5855555555555556,9,Low
487093,45.5,2.0681818181818183,24,Low
487099,31.970000000000002,2.283571428571429,16,Low
487111,30.95,2.8136363636363635,17,Low
487133,5.24,2.62,2,Low
487157,3.96,1.98,4,Low
487163,0.99,0.99,1,Low
487171,4.23,1.4100000000000001,3,Low
487197,4.63,1.1575,4,Low
487199,3.6900000000000004,1.8450000000000002,2,Low
487202,44.45,2.4694444444444446,24,Low
487204,5.18,2.59,3,Low
487213,24.490000000000002,2.2263636363636365,12,Low
487219,13.65,3.4125,5,Low
487226,3.5199999999999996,1.7599999999999998,2,Low
487249,35.61,3.2372727272727273,13,Low
487250,2.65,2.65,1,Low
487254,9.35,1.8699999999999999,6,Low
487260,18.15,3.025,6,Low
487266,15.75,1.96875,10,Low
487275,5.0600000000000005,2.5300000000000002,2,Low
487278,24.17,2.4170000000000003,14,Low
487286,1.5,1.5,1,Low
487301,0.84,0.84,1,Low
487302,0.45,0.45,1,Low
487316,9.56,1.5933333333333335,6,Low
487318,3.96,1.98,4,Low
487319,12.23,1.358888888888889,10,Low
487338,13.4,13.4,4,Low
487349,20.7,1.7249999999999999,13,Low
487356,4.96,1.24,4,Low
487450,1.99,1.99,1,Low
487497,7.85,1.9625,5,Low
487498,10.22,1.2775,8,Low
487499,2.59,2.59,1,Low
487513,7.58,3.79,2,Low
487514,3.1799999999999997,1.5899999999999999,2,Low
487515,2.38,2.38,2,Low
487516,14.96,1.6622222222222223,9,Low
487522,1.8900000000000001,0.63,3,Low
487523,2.9699999999999998,1.4849999999999999,3,Low
487524,16.81,2.4014285714285712,9,Low
487526,1.69,1.69,1,Low
487528,7.950000000000001,2.6500000000000004,5,Low
487529,19.91,3.982,7,Low
487533,8.19,2.73,6,Low
487542,10.03,2.006,5,Low
487547,6.85,3.425,5,Low
487566,30.59,1.61,19,Low
487569,3.96,1.98,4,Low
487632,7.640000000000001,1.9100000000000001,5,Low
487637,48.230000000000004,2.0095833333333335,29,Low
487646,3.98,1.99,2,Low
487716,2.7800000000000002,1.3900000000000001,2,Low
487775,15.25,1.1730769230769231,14,Low
487801,0.69,0.69,1,Low
487852,7.550000000000001,3.7750000000000004,3,Low
487857,12.74,1.274,11,Low
487882,2.38,1.19,2,Low
487886,0.79,0.79,1,Low
487903,0.99,0.99,1,Low
487919,4.17,1.39,3,Low
487963,1.98,1.98,2,Low
487988,4.18,2.09,2,Low
487992,12.620000000000001,2.1033333333333335,8,Low
488015,0.79,0.79,1,Low
488044,20.52,1.71,14,Low
488050,10.35,1.4785714285714284,7,Low
488099,4.28,2.14,2,Low
488149,1.09,1.09,1,Low
488167,8.15,1.6300000000000001,5,Low
488203,1.39,1.39,1,Low
488256,1.34,1.34,2,Low
488263,10.709999999999999,1.785,7,Low
488289,2.29,2.29,1,Low
488293,0.99,0.99,1,Low
488313,16.35,3.2700000000000005,7,Low
488319,7.22,1.2033333333333334,7,Low
488322,7.970000000000001,2.6566666666666667,3,Low
488332,6.23,1.5575,5,Low
488381,2.67,0.89,3,Low
488382,1.25,1.25,1,Low
488425,40.17,2.678,15,Low
488481,2.98,1.49,2,Low
488500,0.45,0.45,1,Low
488505,10.14,1.6900000000000002,6,Low
488511,2.29,1.145,2,Low
488538,24.64,1.6426666666666667,17,Low
488542,28.05,2.0035714285714286,15,Low
488566,0.69,0.69,1,Low
488567,4.17,1.39,3,Low
488571,1.5,1.5,1,Low
488577,2.35,0.7833333333333333,3,Low
488586,0.89,0.89,1,Low
488611,10.72,1.1911111111111112,9,Low
488645,8.27,1.654,8,Low
488657,11.24,1.248888888888889,10,Low
488658,9.69,3.23,6,Low
488683,8.58,0.9533333333333334,11,Low
488746,6.36,2.12,4,Low
488788,3.79,1.895,2,Low
488805,13.040000000000001,2.608,6,Low
488825,20.37,1.6975,13,Low
488845,27.65,1.728125,16,Low
488862,10.47,1.1633333333333333,9,Low
488863,5.48,2.74,2,Low
488881,15.31,1.91375,9,Low
488886,10.36,5.18,4,Low
488891,10.629999999999999,1.7716666666666665,6,Low
488906,8.29,2.0725,4,Low
488932,4.97,1.6566666666666665,3,Low
488957,1.09,1.09,1,Low
488967,6.46,1.615,5,Low
489019,1.39,1.39,1,Low
489031,6.33,1.5825,7,Low
489080,1.39,1.39,1,Low
489092,2.9699999999999998,0.9899999999999999,3,Low
489093,17.64,3.528,6,Low
489115,5.25,1.3125,4,Low
489119,3.5700000000000003,0.8925000000000001,4,Low
489133,7.0600000000000005,3.5300000000000002,4,Low
489151,1.6600000000000001,0.8300000000000001,2,Low
489214,0.93,0.93,1,Low
489236,4.35,1.0875,5,Low
489245,5.77,1.4425,4,Low
489294,6.4799999999999995,3.2399999999999998,2,Low
489297,2.6799999999999997,1.3399999999999999,2,Low
489350,0.88,0.88,1,Low
489365,5.66,1.415,4,Low
489372,1.79,1.79,1,Low
489375,2.98,1.49,2,Low
489381,10.09,1.4414285714285715,7,Low
489388,8.31,1.03875,8,Low
489421,3.1,1.0333333333333334,4,Low
489475,10.02,2.004,9,Low
489482,1.5,1.5,1,Low
489486,4.58,2.29,2,Low
489504,2.99,2.99,1,Low
489519,6.359999999999999,1.2719999999999998,6,Low
489550,1.19,1.19,1,Low
489560,0.99,0.99,1,Low
489578,1.99,1.99,1,Low
489596,2.19,2.19,1,Low
489605,7.04,2.3466666666666667,6,Low
489618,11.34,1.6199999999999999,7,Low
489621,19.7,1.6416666666666666,16,Low
489625,27.41,2.1084615384615386,14,Low
489638,13.72,1.715,9,Low
489648,3.49,3.49,1,Low
489700,1.19,1.19,1,Low
489722,12.5,1.1363636363636365,11,Low
489729,2.89,2.89,1,Low
489733,4.28,2.14,2,Low
489754,0.89,0.89,1,Low
489769,35.88,1.888421052631579,20,Low
489784,1.79,1.79,1,Low
489828,10.23,1.705,8,Low
489829,5.18,1.7266666666666666,3,Low
489840,8.63,2.1575,4,Low
489860,0.99,0.99,1,Low
489861,5.4399999999999995,0.9066666666666666,6,Low
489871,16.3,1.6300000000000001,10,Low
489895,1.5,1.5,1,Low
489913,3.0700000000000003,1.5350000000000001,3,Low
489923,1.19,1.19,1,Low
489947,0.99,0.99,1,Low
489978,15.09,2.1557142857142857,11,Low
490012,0.39,0.39,1,Low
490100,2.87,1.435,2,Low
490192,8.66,2.165,4,Low
490193,7.51,1.2516666666666667,6,Low
490198,24.080000000000002,2.675555555555556,10,Low
490212,4.5600000000000005,2.2800000000000002,2,Low
